viina_version,event_id_1pd,date,n_reports,event_ids,sources,geonameid,feature_code,asciiname,ADM1_NAME,ADM1_CODE,ADM2_NAME,ADM2_CODE,longitude,latitude,GEO_PRECISION,t_mil_b,a_rus_b,a_ukr_b,a_rus_init_b,a_ukr_init_b,a_civ_b,a_other_b,t_aad_b,t_airstrike_b,t_airalert_b,t_uav_b,t_armor_b,t_arrest_b,t_artillery_b,t_control_b,t_firefight_b,t_ied_b,t_raid_b,t_occupy_b,t_property_b,t_cyber_b,t_hospital_b,t_milcas_b,t_civcas_b,t_retreat_b,t_loc_b,t_san_b
bert_20250404023629,238423,20230216,1,275526,ria,709717,PPLA,Donetsk,Donets'k,655,Donets'ka,10139,37.80285,48.015884,ADM3,1,0,1,,,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,30231,20230216,1,275531,ria,689558,PPLA,Vinnytsya,Vinnytsya,2611,Vinnyts'ka,39646,28.46868,49.232559,ADM3,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bert_20250404023629,154893,20230216,2,"275539, 275540",ria,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,1,0,1,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,154894,20230216,1,275545,ria,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,1,0,1,,,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
bert_20250404023629,34529,20230216,1,334837,espreso,690823,PPL,Vuhledar,Donets'k,655,Mar‹ns'kyi,21886,37.248203,47.779055,ADM3,1,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
bert_20250404023629,78925,20230216,1,334838,espreso,696032,PPLA2,Pustomyty,L'viv,1289,Pustomytivs'kyi,29580,23.916737,49.717495,ADM1,1,0,0,,,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
bert_20250404023629,282681,20230216,1,334839,espreso,712734,PPL,Baydivka,Luhans'k,1405,Starobil's'kyi,35084,38.902523,49.158739,ADM1,1,0,0,,,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,261618,20230216,1,334840,espreso,710771,PPL,Chorna Dolyna,Kherson,1195,Kakhovs'kyi,16943,33.481729,46.55783,ADM1,1,0,0,,,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,55842,20230216,1,334841,espreso,693805,PPLA2,Simferopol,Crimea,579,Simferopol's'ka,34229,34.0994127132379,44.9536335,ADM3,1,0,0,,,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,69570,20230216,1,334842,espreso,695094,PPLX,Ruttschenkowo,Donets'k,655,Donets'ka,10139,37.675289,47.955082,ADM1,1,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,292681,20230216,1,334843,espreso,713174,PPLA2,Bakhmut,Donets'k,655,Artemivs'ka,2371,38.001988,48.589471,ADM3,1,1,0,,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,78926,20230216,1,334844,espreso,696032,PPLA2,Pustomyty,L'viv,1289,Pustomytivs'kyi,29580,23.916737,49.717495,ADM1,1,0,0,,,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,247078,20230216,1,334845,espreso,709930,PPLA,Dnipro,Dnipropetrovs'k,650,Dnipropetrovs'ka,9966,35.046181,48.464717,ADM3,1,0,0,,,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,191574,20230216,1,334846,espreso,705812,PPLA,Kropyvnytskyy,Kirovohrad,1222,Kirovohrads'kyi,18226,32.2656283,48.5105805,ADM3,1,0,0,,,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,282683,20230216,1,334847,espreso,712734,PPL,Baydivka,Luhans'k,1405,Starobil's'kyi,35084,38.902523,49.158739,ADM1,1,0,1,,,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,261623,20230216,1,334848,espreso,710771,PPL,Chorna Dolyna,Kherson,1195,Kakhovs'kyi,16943,33.481729,46.55783,ADM1,1,1,0,,,0,0,0,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
bert_20250404023629,261622,20230216,1,334849,espreso,710771,PPL,Chorna Dolyna,Kherson,1195,Kakhovs'kyi,16943,33.481729,46.55783,ADM1,1,1,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,170689,20230216,1,334850,espreso,704147,PPLA2,Kremenchuk,Poltava,1956,Kremenchuts'kyi,18971,33.410241,49.065499,ADM3,1,1,0,,,0,0,0,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,100684,20230216,1,334851,espreso,699035,PPL,Novovolynsk,Volyn,2623,Ivanychivs'kyi,15852,24.173188,50.723817,STREET,1,0,0,,,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,28538,20230216,1,334852,espreso,689304,PPLA2,Vovchansk,Kharkiv,1191,Vovchans'kyi,39837,36.936802,50.294007,ADM3,1,1,0,,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,185477,20230216,1,334853,espreso,705183,PPL,Slobozhans'ke,Kharkiv,1191,Zmiïvs'kyi,41407,36.505117,49.61494,ADM1,1,1,0,,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,69569,20230216,1,334855,espreso,695094,PPLX,Ruttschenkowo,Donets'k,655,Donets'ka,10139,37.675289,47.955082,ADM1,1,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,135335,20230216,1,334856,espreso,702550,PPLA,Lviv,L'viv,1289,L'vivs'ka,19402,24.029898,49.839323,ADM3,1,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,28536,20230216,1,334857,espreso,689304,PPLA2,Vovchansk,Kharkiv,1191,Vovchans'kyi,39837,36.936802,50.294007,ADM3,1,1,0,,,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,185475,20230216,1,334858,espreso,705183,PPL,Slobozhans'ke,Kharkiv,1191,Zmiïvs'kyi,41407,36.505117,49.61494,ADM1,1,1,0,,,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,154881,20230216,1,334859,espreso,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,126422,20230216,1,334860,espreso,701822,PPL,Mariupol,Donets'k,655,Mariupol's'ka,22073,37.54144,47.096703,ADM3,1,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,278307,20230216,1,334861,espreso,712609,PPL,Bilka,Odessa,1800,Ivanivs'kyi,15842,30.405789,46.908223,ADM1,1,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,292682,20230216,1,334863,espreso,713174,PPLA2,Bakhmut,Donets'k,655,Artemivs'ka,2371,38.001988,48.589471,ADM3,1,1,0,,,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,213353,20230216,1,1645461,liga,706483,PPLA,Kharkiv,Kharkiv,1191,Kharkivs'ka,17850,36.231202,49.992167,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,292673,20230216,1,1645462,liga,713174,PPLA2,Bakhmut,Donets'k,655,Artemivs'ka,2371,38.001988,48.589471,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,292671,20230216,2,"1645463, 1675874","liga, pravdaua",713174,PPLA2,Bakhmut,Donets'k,655,Artemivs'ka,2371,38.001988,48.589471,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,126425,20230216,1,1645464,liga,701822,PPL,Mariupol,Donets'k,655,Mariupol's'ka,22073,37.54144,47.096703,ADM3,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,154877,20230216,8,"1645465, 1645471, 1645474, 1645477, 1675880, 1675885, 1713136, 1713142","liga, pravdaua, unian",703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bert_20250404023629,337289,20230216,1,1645466,liga,10323823,PPLX,Miskyi Ostriv,Donets'k,655,Mariupol's'ka,22073,37.574211,47.096046,ADM3,1,1,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
bert_20250404023629,219061,20230216,1,1645467,liga,706702,PPL,Karpovka,Donets'k,655,Artemivs'kyi,2372,38.099815,48.657297,ADM3,1,0,1,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,292674,20230216,1,1645468,liga,713174,PPLA2,Bakhmut,Donets'k,655,Artemivs'ka,2371,38.001988,48.589471,ADM3,1,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,55838,20230216,1,1645469,liga,693805,PPLA2,Simferopol,Crimea,579,Simferopol's'ka,34229,34.0994127132379,44.9536335,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,137230,20230216,1,1645470,liga,702569,PPLA,Lutsk,Volyn,2623,Luts'ka,21027,25.325412,50.74731,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bert_20250404023629,55836,20230216,5,"1645472, 1645473, 1675895, 1713135, 1713159","liga, pravdaua, unian",693805,PPLA2,Simferopol,Crimea,579,Simferopol's'ka,34229,34.0994127132379,44.9536335,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bert_20250404023629,170688,20230216,1,1645475,liga,704147,PPLA2,Kremenchuk,Poltava,1956,Kremenchuts'kyi,18971,33.410241,49.065499,ADM3,1,1,0,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,82338,20230216,1,1645476,liga,696643,PPLA,Poltava,Poltava,1956,Poltavs'ka,28898,34.551245,49.589531,ADM3,1,1,0,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,191577,20230216,1,1645478,liga,705812,PPLA,Kropyvnytskyy,Kirovohrad,1222,Kirovohrads'kyi,18226,32.266371,48.510363,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,87727,20230216,1,1645479,liga,697889,PPLA2,Pavlohrad,Dnipropetrovs'k,650,Pavlograd,27918,35.870116,48.53181,ADM3,1,1,0,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,292676,20230216,1,1645480,liga,713174,PPLA2,Bakhmut,Donets'k,655,Artemivs'ka,2371,38.001988,48.589471,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
bert_20250404023629,34530,20230216,1,1645481,liga,690823,PPL,Vuhledar,Donets'k,655,Mar‹ns'kyi,21886,37.248203,47.779055,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
bert_20250404023629,286198,20230216,1,1645482,liga,713122,PPLA2,Avdiyivka,Donets'k,655,Iasynuvats'ka,14831,37.737003,48.150246,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
bert_20250404023629,275820,20230216,1,1645483,liga,712588,PPL,Bilohorivka,Luhans'k,1405,Popasnians'kyi,28982,38.248486,48.927134,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
bert_20250404023629,78928,20230216,1,1645484,liga,696032,PPLA2,Pustomyty,L'viv,1289,Pustomytivs'kyi,29580,23.916737,49.717495,ADM1,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,139509,20230216,1,1645485,liga,702658,PPLA,Luhansk,Luhans'k,1405,Luhans'ka,20910,39.307708,48.573896,ADM3,1,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,261617,20230216,1,1675875,pravdaua,710771,PPL,Chorna Dolyna,Kherson,1195,Kakhovs'kyi,16943,33.481729,46.55783,ADM1,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,100683,20230216,1,1675876,pravdaua,699035,PPL,Novovolynsk,Volyn,2623,Ivanychivs'kyi,15852,24.173188,50.723817,STREET,1,0,0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,192803,20230216,1,1675877,pravdaua,706369,PPLA,Khmelnytskyy,Khmel'nyts'kyy,1196,Khmel'nyts'ka,17913,26.98717,49.423013,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
bert_20250404023629,126424,20230216,1,1675878,pravdaua,701822,PPL,Mariupol,Donets'k,655,Mariupol's'ka,22073,37.54144,47.096703,ADM3,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,154885,20230216,1,1675879,pravdaua,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,1,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,135333,20230216,1,1675882,pravdaua,702550,PPLA,Lviv,L'viv,1289,L'vivs'ka,19402,24.029898,49.839323,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,28535,20230216,1,1675883,pravdaua,689304,PPLA2,Vovchansk,Kharkiv,1191,Vovchans'kyi,39837,36.936802,50.294007,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,191570,20230216,1,1675884,pravdaua,705812,PPLA,Kropyvnytskyy,Kirovohrad,1222,Kirovohrads'kyi,18226,32.2656283,48.5105805,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bert_20250404023629,154891,20230216,1,1675886,pravdaua,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,1,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,28537,20230216,1,1675887,pravdaua,689304,PPLA2,Vovchansk,Kharkiv,1191,Vovchans'kyi,39837,36.936802,50.294007,ADM3,1,1,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,185476,20230216,1,1675888,pravdaua,705183,PPL,Slobozhans'ke,Kharkiv,1191,Zmiïvs'kyi,41407,36.505117,49.61494,ADM1,1,1,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,278306,20230216,1,1675889,pravdaua,712609,PPL,Bilka,Odessa,1800,Ivanivs'kyi,15842,30.405789,46.908223,ADM1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,345286,20230216,1,1675890,pravdaua,11777953,PPL,Deremezna,Kiev,1209,Obukhivs'kyi,26204,30.476622,50.023928,ADM1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,292679,20230216,1,1675893,pravdaua,713174,PPLA2,Bakhmut,Donets'k,655,Artemivs'ka,2371,38.001988,48.589471,ADM3,1,1,0,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
bert_20250404023629,261621,20230216,1,1675894,pravdaua,710771,PPL,Chorna Dolyna,Kherson,1195,Kakhovs'kyi,16943,33.481729,46.55783,ADM1,1,1,0,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,82337,20230216,1,1675896,pravdaua,696643,PPLA,Poltava,Poltava,1956,Poltavs'ka,28898,34.551245,49.589531,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,191578,20230216,1,1675897,pravdaua,705812,PPLA,Kropyvnytskyy,Kirovohrad,1222,Kirovohrads'kyi,18226,32.2656283,48.5105805,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,135336,20230216,1,1675898,pravdaua,702550,PPLA,Lviv,L'viv,1289,L'vivs'ka,19402,24.029898,49.839323,ADM3,1,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,154883,20230216,2,"1675899, 1713155","pravdaua, unian",703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,69572,20230216,1,1675900,pravdaua,695094,PPLX,Ruttschenkowo,Donets'k,655,Donets'ka,10139,37.675289,47.955082,ADM1,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,55843,20230216,1,1675901,pravdaua,693805,PPLA2,Simferopol,Crimea,579,Simferopol's'ka,34229,34.0994127132379,44.9536335,ADM3,1,1,0,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,87725,20230216,1,1675902,pravdaua,697889,PPLA2,Pavlohrad,Dnipropetrovs'k,650,Pavlograd,27918,35.870116,48.53181,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,55839,20230216,1,1675903,pravdaua,693805,PPLA2,Simferopol,Crimea,579,Simferopol's'ka,34229,34.0994127132379,44.9536335,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bert_20250404023629,78923,20230216,1,1675904,pravdaua,696032,PPLA2,Pustomyty,L'viv,1289,Pustomytivs'kyi,29580,23.916737,49.717495,ADM1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
bert_20250404023629,170684,20230216,1,1675905,pravdaua,704147,PPLA2,Kremenchuk,Poltava,1956,Kremenchuts'kyi,18971,33.410241,49.065499,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,78922,20230216,1,1675906,pravdaua,696032,PPLA2,Pustomyty,L'viv,1289,Pustomytivs'kyi,29580,23.916737,49.717495,ADM1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,82336,20230216,1,1675907,pravdaua,696643,PPLA,Poltava,Poltava,1956,Poltavs'ka,28898,34.551245,49.589531,ADM3,1,0,0,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,82335,20230216,1,1675908,pravdaua,696643,PPLA,Poltava,Poltava,1956,Poltavs'ka,28898,34.551245,49.589531,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,139508,20230216,1,1713126,unian,702658,PPLA,Luhansk,Luhans'k,1405,Luhans'ka,20910,39.307708,48.573896,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,78924,20230216,2,"1713127, 1713134",unian,696032,PPLA2,Pustomyty,L'viv,1289,Pustomytivs'kyi,29580,23.916737,49.717495,ADM1,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,178053,20230216,1,1713128,unian,704568,PPL,Kozerohy,Chernihiv,498,Chernihivs'kyi,7661,31.041204,51.306257,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bert_20250404023629,78927,20230216,1,1713129,unian,696032,PPLA2,Pustomyty,L'viv,1289,Pustomytivs'kyi,29580,23.916737,49.717495,ADM1,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,62833,20230216,1,1713130,unian,694423,PPLA,Sevastopol,Sevastopol',2215,Lenins'kyi,20221,33.5229142,44.6010512,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,87726,20230216,1,1713131,unian,697889,PPLA2,Pavlohrad,Dnipropetrovs'k,650,Pavlograd,27918,35.870116,48.53181,ADM3,1,1,0,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,345287,20230216,1,1713132,unian,11777953,PPL,Deremezna,Kiev,1209,Obukhivs'kyi,26204,30.476622,50.023928,ADM1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,247075,20230216,2,"1713133, 1713150",unian,709930,PPLA,Dnipro,Dnipropetrovs'k,650,Dnipropetrovs'ka,9966,35.046181,48.464717,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bert_20250404023629,170687,20230216,1,1713137,unian,704147,PPLA2,Kremenchuk,Poltava,1956,Kremenchuts'kyi,18971,33.410241,49.065499,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,261620,20230216,1,1713138,unian,710771,PPL,Chorna Dolyna,Kherson,1195,Kakhovs'kyi,16943,33.481729,46.55783,ADM1,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,292675,20230216,2,"1713139, 1713158",unian,713174,PPLA2,Bakhmut,Donets'k,655,Artemivs'ka,2371,38.001988,48.589471,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,292678,20230216,1,1713140,unian,713174,PPLA2,Bakhmut,Donets'k,655,Artemivs'ka,2371,38.001988,48.589471,ADM3,1,1,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
bert_20250404023629,238420,20230216,1,1713141,unian,709717,PPLA,Donetsk,Donets'k,655,Donets'ka,10139,37.80285,48.015884,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bert_20250404023629,267902,20230216,1,1713143,unian,711390,PPLA2,Brovary,Kiev,1209,Brovars'ka,5671,30.789981,50.511136,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
bert_20250404023629,154884,20230216,1,1713144,unian,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,55840,20230216,1,1713145,unian,693805,PPLA2,Simferopol,Crimea,579,Simferopol's'ka,34229,34.0994127132379,44.9536335,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,238422,20230216,1,1713146,unian,709717,PPLA,Donetsk,Donets'k,655,Donets'ka,10139,37.80285,48.015884,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,191576,20230216,1,1713147,unian,705812,PPLA,Kropyvnytskyy,Kirovohrad,1222,Kirovohrads'kyi,18226,32.2656283,48.5105805,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,154878,20230216,1,1713148,unian,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,171887,20230216,1,1713149,unian,704204,PPL,Lyman,Donets'k,655,Krasnolymans'kyi,18941,37.822451,48.964092,ADM3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,337288,20230216,1,1713151,unian,10323823,PPLX,Miskyi Ostriv,Donets'k,655,Mariupol's'ka,22073,37.574211,47.096046,ADM3,1,0,1,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
bert_20250404023629,282682,20230216,1,1713152,unian,712734,PPL,Baydivka,Luhans'k,1405,Starobil's'kyi,35084,38.902523,49.158739,ADM1,1,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,126426,20230216,1,1713153,unian,701822,PPL,Mariupol,Donets'k,655,Mariupol's'ka,22073,37.54144,47.096703,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bert_20250404023629,232382,20230216,1,1713154,unian,709276,PPL,Enerhodar,Zaporizhzhya,2730,Kamians'ko-Dniprovs'kyi,17065,34.656007,47.499825,ADM3,1,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bert_20250404023629,154895,20230216,1,1713156,unian,703448,PPLC,Kyiv,Kiev City,1210,Shevchenkivs'kyi,33738,30.52355,50.450441,ADM3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
